text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,26321,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,14112,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,1397,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,16994,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,7043,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,31572,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,21312,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,19505,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,2217,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,26077,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,7374,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,16611,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,26309,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,19185,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,31144,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,7508,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,3477,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,10831,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,17992,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,13476,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,9859,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,3835,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,31476,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,19551,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,29472,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,16756,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,20435,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,7304,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,13393,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,18595,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,6667,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,2511,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,26522,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,18296,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,1849,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,25220,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,11575,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,8641,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,6519,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,8907,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,18427,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,25595,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,14087,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,29399,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,12869,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,31654,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,12569,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,31497,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,24050,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,25935,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,29174,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,16419,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,9601,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,19702,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,31327,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,15096,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,19566,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,19248,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,5290,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,9259,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,5784,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,31827,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,31801,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,7959,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,10187,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,10474,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,10448,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,26949,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,17522,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,577,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,5969,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,6548,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,27312,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,18485,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,20373,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,22654,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,2938,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,1317,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,22681,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,24471,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,25097,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,9138,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,30216,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,20881,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,2164,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,24096,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,32192,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,10067,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,14470,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,5790,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,510,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,295,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,802,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,1970,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,10903,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,12710,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,26687,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,21289,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,19710,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,19253,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,10997,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,26547,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,6366,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,1631,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,23765,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,32400,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,10372,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,7498,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,18164,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,23800,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,21326,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,10599,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,12318,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,30834,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,824,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,28844,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,5118,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,2843,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,27493,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,11629,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,11838,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,11963,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,3703,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,3101,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,22860,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,11541,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,12850,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,21800,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,12938,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,6765,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,2662,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,6860,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,208,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,27468,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,30700,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,1772,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,14033,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,13739,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,21481,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,10299,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,13001,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,20279,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,6150,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,9222,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,5935,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,31012,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,5317,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,31166,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,12185,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,18430,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,15113,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,17604,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,22851,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,32603,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,16038,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,3574,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,3263,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,11485,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,28759,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,26306,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,1785,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,6260,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,5158,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,26658,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,13236,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,22958,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,14200,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,24201,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,24302,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,18347,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,5516,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,11481,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,5537,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,7353,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,9758,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,7456,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,480,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,30592,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,32218,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,23686,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,6327,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,28651,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,23547,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,5219,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,22389,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,27708,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,11288,-1.0,-1.0,-1,-1.0,-1.0
 we have that $|x_1-x_2|^{\beta_0-\beta} \leq \max \{|x_1-\hat x<<_>>,13546,-1.0,-1.0,-1,-1.0,-1.0
