text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29166,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24798,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11259,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",8895,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23227,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30245,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27476,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27942,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",8591,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13226,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28339,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23401,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17358,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31616,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9650,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27503,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24960,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7885,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31255,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12680,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",15017,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25133,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24681,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19703,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26851,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11680,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29603,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",15323,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5436,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24428,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",482,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7381,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3253,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",15022,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6340,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29966,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16742,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6050,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25023,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7878,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22609,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17476,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",720,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5786,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14285,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31055,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29995,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21716,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7928,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31717,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21948,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14681,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20396,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12427,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10589,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9067,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24474,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1724,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1003,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23517,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25312,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28897,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27034,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22616,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22924,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21077,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30600,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20789,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27983,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10705,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2464,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26549,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11076,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1424,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14680,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28125,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17913,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19171,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28648,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11582,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28729,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19609,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13757,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11929,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29745,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13516,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9290,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",18955,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30555,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",8012,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21865,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23874,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9962,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27514,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2244,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",8708,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22108,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",170,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16323,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3203,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",18387,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19917,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",32617,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20897,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6037,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19652,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27874,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6420,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11864,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3262,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28845,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",15439,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20263,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30316,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3270,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5542,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1684,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16804,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21939,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22998,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2814,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",32037,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10896,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",18175,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3246,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",8951,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7585,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17241,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3843,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19350,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14861,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21385,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20492,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11796,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7973,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20259,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26557,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",15157,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10603,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27408,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23809,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23494,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17337,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22036,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25661,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25716,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29560,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1688,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25138,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",15287,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12703,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1605,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7914,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26590,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7645,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29843,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16137,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9081,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20554,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",744,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31388,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12390,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14473,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14786,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6739,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30493,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23261,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12479,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19635,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29748,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22136,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12020,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",32137,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16222,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26239,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13260,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21479,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31522,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28025,-1.0,-1.0,-1,-1.0,-1.0
