text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29963,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,25963,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26902,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,15525,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1967,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31469,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,20502,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,18246,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12604,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9678,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22832,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,499,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3248,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,8223,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9718,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22178,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,21422,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22405,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1588,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,18619,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12750,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,7085,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,7620,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,30354,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,27716,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,23651,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1969,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22366,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,20557,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12967,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,8349,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26846,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,20464,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,27622,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28754,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,20533,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3532,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32367,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13136,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,27877,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9703,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31423,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31096,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31958,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29737,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,10532,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26924,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,17151,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26763,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,23540,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,6749,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28802,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,24209,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14208,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13650,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,5864,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28127,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3186,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11933,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,2412,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,18385,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,21750,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31751,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29826,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,18613,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,530,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9155,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13134,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11483,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26376,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32465,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,10608,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,20609,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28886,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,2403,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,23137,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9643,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14958,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12131,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,25779,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,25794,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,18794,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,5353,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,8520,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3690,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,15245,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,8022,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,2621,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,357,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,700,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1672,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,10879,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,18099,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,15848,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,2780,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,10099,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1689,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26066,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11911,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,18460,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9778,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,16026,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,16060,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,24732,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,24776,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26208,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,30985,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26659,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11121,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26674,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11296,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9557,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,15437,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22464,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,27295,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3814,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29246,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,21297,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28872,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1214,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14492,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26665,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28562,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,25840,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32248,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11471,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28544,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32044,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28699,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13323,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11821,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19557,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31760,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,20185,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,7711,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9543,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22790,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,6190,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29082,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,16843,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3296,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,30503,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,30365,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19627,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11468,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,237,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,418,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32516,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19819,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,6781,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22605,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,7970,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,5724,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11153,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11498,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1050,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14449,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,25092,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12920,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26839,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,30183,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,7712,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,17463,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32666,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,23262,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,16751,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,6,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,20182,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29375,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19924,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19506,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,25510,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,27597,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,20364,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14513,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,5813,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,21468,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,17654,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,17698,-1.0,0.0,-1,-1.0,-1.0
